"","sr_band1","sr_band2","sr_band3","sr_band4","sr_band5","sr_band7","ndvi","evi","savi","sr","ndsvi","greenness","brightness","wetness","total_shrubs","elevation","folded_aspect_ns","slope","folded_aspect","tpi","tri","roughness","flowdir","satvi"
"331",986,1236,1511,1909,2239,2001,0.116374269005848,0.277855347668249,0.174535886566291,1.26340172071476,0.194133333333333,-706.8058,3592.9526,-1997.5717,54,1916,45,0.337614715099335,90,-0.125,0.125,1,64,0.291161178509532
"332",1705,2327,2897,3354,4758,3929,0.0731083026715725,0.143719730800679,0.109653683116052,1.15774939592682,0.243109079033312,-1526.7882,6713.5673,-4312.5951,6,1407,133.210083007812,10.6835079193115,88.2100830078125,-3,5,15,4,0.364639801449938
"333",974,1276,1585,2251,2651,2424,0.173618352450469,0.373569665694413,0.260393587905643,1.42018927444795,0.251652502360718,-633.6656,4033.3882,-2505.0985,32,1700,71.5650482177734,0.754894495010376,26.5650482177734,-0.25,0.25,1,128,0.377434202761714
"334",678,910,1141,1981,2547,2253,0.269058295964126,0.56104728827144,0.403522818254604,1.7361963190184,0.381236442516269,-343.2786,3370.1218,-2548.5387,0,1692,99.1623458862305,7.45400953292847,54.1623458862305,2,3.5,11,2,0.571777145180968
"335",1002,1321,1613,2081,2610,2425,0.126691932864104,0.275618374558304,0.190012180267966,1.29014259144451,0.23608808903623,-789.4264,3944.5292,-2465.9303,59.33,1425,56.3099365234375,1.72100615501404,101.309936523438,0.5,0.75,3,32,0.354090209541849
"336",711,959,1237,1660,2192,1956,0.146013117017604,0.281962405012665,0.218981880931838,1.34195634599838,0.278506853310003,-552.3236,3086.6515,-2110.6969,38,1460,37.8749847412109,2.71992325782776,7.12501525878906,-0.125,1.125,4,128,0.417699373086456
"337",800,1029,1354,1766,2144,1844,0.132051282051282,0.264713441274737,0.198045185066496,1.30428360413589,0.225843339050886,-555.7412,3236.8168,-1957.5859,24,1459,135,2.36199140548706,180,0.625,1.125,3,4,0.338716592825497
"338",629,872,1221,1830,2214,1720,0.19960668633235,0.342944025228066,0.299360970014747,1.4987714987715,0.289082969432314,-306.8228,3102.4341,-2030.8134,0,1393,90,0.477453768253326,135,-0.125,0.125,1,64,0.433561344782419
"339",701,937,1297,1761,2445,2086,0.151733158927404,0.270617053540184,0.227562530652281,1.35774865073246,0.306787814003207,-538.4748,3246.7165,-2368.9092,0.67,1379,174.17366027832,11.5975980758667,129.17366027832,2.5,5.25,16,4,0.460120240480962
"340",629,853,1173,1728,2045,1635,0.191313340227508,0.342634893196691,0.286920558331897,1.47314578005115,0.270975761342449,-322.8288,2952.8955,-1871.2892,0,1396,90,0,45,0,0,0,128,0.40640049712599
"341",1072,1427,1861,2357,3603,3320,0.117591275486012,0.226112326768782,0.176366006874481,1.26652337452982,0.318814055636896,-1030.5436,4670.482,-3623.569,0,1365,144.462326049805,2.05277514457703,99.4623260498047,-0.5,1,3,4,0.478177326379358
"342",1200,1653,2190,2793,3678,3440,0.121011438892234,0.217406980098067,0.181498946523528,1.27534246575342,0.253578732106339,-1032.991,5274.2862,-3604.3761,0,1341,98.9726257324219,4.58231496810913,53.9726257324219,0.375,1.875,5,1,0.380335690551248
"343",782,1129,1421,2494,3154,2537,0.274074074074074,0.520267649340574,0.411058613203933,1.75510204081633,0.37879781420765,-315.2634,4144.8974,-3030.8591,0,1583,83.2901611328125,8.11811637878418,128.290161132812,-2.375,3.875,14,8,0.568134630095072
"344",1123,1566,1952,2962,3465,3029,0.205535205535206,0.403838464614154,0.308271441652254,1.51741803278689,0.279305888868377,-637.0036,5122.8329,-3270.2309,0,1356,165.963760375977,1.96786379814148,120.963760375977,0.375,0.875,3,8,0.418920166128288
"345",1191,1572,2132,2629,3580,3144,0.104389834068473,0.191463132752909,0.156568308306206,1.23311444652908,0.253501400560224,-1008.873,5032.3781,-3405.9618,0,1365,45,2.02486824989319,0,0.375,0.875,3,128,0.380218818380744
"346",770,1070,1434,2152,2875,2189,0.200223089793642,0.36029706945002,0.300292764533668,1.50069735006973,0.334416337897424,-436.2252,3764.7072,-2667.5221,0,1810,141.340194702148,9.09464073181152,96.3401947021484,0.625,3.375,12,4,0.501566306996171
"347",987,1339,1679,2141,2925,2524,0.120942408376963,0.239950140230601,0.181389870435807,1.27516378796903,0.270634231103388,-812.7232,4101.7091,-2749.6226,6.67,1661,178.726974487305,10.6222171783447,136.273025512695,1,4.25,14,8,0.405907264632425
"348",739,1018,1354,2186,2683,2146,0.235028248587571,0.43619586872182,0.352492585792967,1.61447562776957,0.329204855090414,-331.3422,3674.7121,-2522.3283,3.34,1697,78.6900634765625,3.64697051048279,123.690063476562,-0.25,1.5,5,32,0.49374613003096
"349",857,1233,1613,2359,3453,2820,0.187814702920443,0.332412440958916,0.281686595342983,1.46249225046497,0.363205684958547,-640.382,4307.3477,-3360.562,1.34,1568,132.273681640625,7.06204414367676,87.273681640625,-1.125,2.875,10,1,0.544754761669792
"350",534,885,959,3281,2304,1453,0.547641509433962,1.15384615384615,0.821365405022993,3.42127215849844,0.412197364388599,918.5148,3960.2108,-1906.8541,12,2016,61.4600143432617,15.128378868103,16.4600143432617,-0.875,6.375,22,128,0.6182013176038
"351",1104,1514,1955,2629,3598,2928,0.147033158813264,0.277138157894737,0.220525684371251,1.34475703324808,0.295876103007383,-822.2114,4878.9002,-3354.9674,0,1419,119.054611206055,2.4563946723938,164.054611206055,-0.125,1.125,3,16,0.443774196452687
"352",859,1191,1641,2118,3196,2884,0.126895450917797,0.215934812132187,0.190317861417742,1.29067641681901,0.321480256357246,-817.416,4085.8923,-3220.6637,0,1500,145.491470336914,9.19103336334229,169.508529663086,-3.125,5.375,14,4,0.482170542635659
"353",849,1169,1543,1982,2685,2212,0.124539007092199,0.225197496665641,0.186782016735215,1.28451069345431,0.270104068117313,-667.2618,3716.5303,-2494.0808,5.34,1377,180,0.954841256141663,135,-0.875,0.875,2,4,0.405108194395176
"354",792,1080,1454,2154,3259,2622,0.194013303769401,0.354322737396234,0.2909796314258,1.48143053645117,0.382983237852748,-578.0166,3942.6038,-3183.8747,0.67,1483,125.537673950195,4.10029363632202,170.537673950195,-2.375,3.375,10,8,0.574413917471094
"355",1004,1342,1700,2250,3233,2901,0.139240506329114,0.279414753098964,0.208834324769017,1.32352941176471,0.310764240827083,-859.714,4323.6602,-3173.5219,0,1603,116.07536315918,12.2994165420532,161.07536315918,-0.875,5.125,17,16,0.466099118273031
"356",930,1311,1720,2357,3240,2711,0.156242335050282,0.279238997019113,0.234334763948498,1.3703488372093,0.306451612903226,-708.7572,4338.616,-3093.6885,0,1448,158.198593139648,2.56950283050537,156.801406860352,-0.375,1.125,4,8,0.459631085576051
"357",1011,1345,1716,2283,3167,2726,0.14178544636159,0.283641820910455,0.212651581447681,1.33041958041958,0.297153389309851,-799.7976,4313.5611,-3022.7536,27.34,1460,90,2.3859441280365,135,0.5,1.25,3,32,0.445684447629774
"358",1114,1465,1858,2590,3444,3007,0.164568345323741,0.339895988112927,0.246824772395189,1.39397201291712,0.299132402866843,-808.2142,4775.3662,-3299.4515,36,1380,135,1.35022449493408,90,-0.5,0.75,2,2,0.448656294200849
"359",862,1219,1460,2250,2786,2316,0.212938005390836,0.434447866256049,0.319363967120334,1.54109589041096,0.312293923692887,-494.6216,3934.9922,-2603.1551,17.33,1364,45,0.337614715099335,0,0.125,0.125,1,128,0.468385729424232
"360",1034,1446,1811,2420,2957,2663,0.143937603403451,0.275216919739696,0.215880893300248,1.33627829928216,0.240352348993289,-769.48,4436.33,-2783.1521,28.67,1390,26.5650520324707,1.06752026081085,18.4349479675293,0.5,0.5,1,64,0.360490720352312
"361",1172,1638,2081,2692,3254,2901,0.128011732662895,0.239082798560025,0.191997486121295,1.29360884190293,0.219868791002812,-886.9902,4962.4964,-3017.7766,0,1350,101.309928894043,1.21711814403534,56.309928894043,-0.25,0.5,2,2,0.329772280011245
"362",872,1128,1614,2337,3534,2838,0.182991647684131,0.329715432323969,0.274452739466026,1.44795539033457,0.372960372960373,-630.661,4277.4378,-3451.9474,0,1466,2.30215846386272e-12,3.81407475471497,44.9999999999977,0,1.5,4,64,0.559386228998737
"363",1176,1487,1723,1999,2139,1873,0.0741536808167652,0.196134167140421,0.111215580926797,1.1601857225769,0.107716209218022,-857.1054,3862.4788,-1723.147,14.66,1290,18.4349365234375,2.26363611221313,63.4349365234375,-0.5,1,3,64,0.161553398058252
"364",1393,1722,1887,2139,2312,2049,0.0625931445603577,0.20898988223586,0.0938780578666336,1.1335453100159,0.101214574898785,-1040.6232,4262.2815,-1818.2894,14.66,1511,120.963760375977,2.78188633918762,165.963760375977,0.5,1,4,8,0.15180378616502
"365",1035,1408,1730,2695,3471,2812,0.218079096045198,0.454032182177472,0.327081685685233,1.55780346820809,0.334743318592578,-579.5044,4722.8159,-3252.8977,0,1751,156.801406860352,3.63139343261719,111.801406860352,-0.375,1.375,5,4,0.502066711525522
"366",1271,1698,2042,2830,3630,3107,0.161740558292282,0.35492297991172,0.242585941508466,1.38589618021548,0.279971791255289,-890.7378,5221.3187,-3371.335,6.66,1721,68.9624938964844,6.620689868927,113.962493896484,0.75,2.75,8,16,0.419920669898634
"367",1230,1571,1901,2733,3409,2947,0.179542511868796,0.423194303153611,0.269284712482468,1.43766438716465,0.283992467043314,-787.921,4957.601,-3173.9032,25.34,1783,45,1.35022449493408,90,-0.25,0.5,2,32,0.425948592411261
"368",1270,1677,2143,2887,3850,3217,0.147912524850895,0.298987301076997,0.221846734917006,1.34717685487634,0.284832304355081,-923.5244,5359.606,-3590.1079,7.33,1600,78.690071105957,3.64697051048279,33.690071105957,0.5,1.25,5,1,0.427212813881705
"369",2928,3693,4300,4731,5195,4588,0.0477245044845532,0.125699953336444,0.0715827935558877,1.10023255813953,0.0942601369141653,-2283.7508,9403.6768,-4167.1822,17.33,1706,90,5.08888754974322e-14,135,0,0,0,8,0.141382760254858
"370",1684,2239,2753,3474,4375,3823,0.115786092821583,0.244805106614152,0.173665194700923,1.26189611333091,0.227553310886644,-1302.2336,6594.0386,-3993.1094,36,1825,116.565048217773,1.06752026081085,161.565048217773,0.125,0.375,2,16,0.341306025110472
"371",1301,1783,2256,3119,4269,3846,0.160558139534884,0.312749148365587,0.240814807924844,1.38253546099291,0.308505747126437,-1036.8956,5814.6465,-4192.15,13.34,1666,52.1250152587891,2.71992325782776,7.12501525878906,0.875,1.125,4,128,0.462723162976017
"372",1093,1426,1724,2300,3036,2789,0.143141153081511,0.323777403035413,0.214685054043981,1.33410672853828,0.27563025210084,-861.1262,4370.0081,-2916.0268,89.34,1776,90,5.08888754974322e-14,45,0,0,0,64,0.413401953576305
"373",1258,1662,2100,2586,2955,2735,0.10371318822023,0.211230876216968,0.155553184679398,1.23142857142857,0.169139465875371,-955.8564,4841.3868,-2677.7009,68,1724,63.4349479675293,2.13429999351501,18.4349479675293,-0.375,0.875,3,1,0.253684106418752
"374",1419,2009,2465,3095,4480,3736,0.113309352517986,0.217436322219921,0.169948745616401,1.25557809330629,0.290136789056875,-1244.5642,6041.9873,-4196.7015,6,1407,133.210083007812,10.6835079193115,88.2100830078125,-3,5,15,4,0.435173853574257
